,TrainA,TrainB,TrainC,TrainHC
89364,12,11,7,-1
89365,1,2,1,-1
89366,4,6,8,8
89367,6,9,1,-1
89368,4,12,11,-1
89369,2,3,2,-1
89370,9,3,9,-1
89371,4,7,9,-1
89372,14,11,11,-1
89373,7,3,10,6
89374,5,6,4,-1
89375,11,14,6,-1
89376,2,3,5,-1
89377,14,7,3,-1
89378,2,13,2,-1
89379,6,3,6,-1
89380,0,10,2,6
89381,6,9,5,-1
89382,9,5,9,-1
89383,12,3,14,-1
89384,7,1,0,-1
89385,10,6,0,-1
89386,11,1,0,-1
89387,7,4,0,7
89388,3,4,0,-1
89389,0,2,14,-1
89390,6,14,4,-1
89391,14,11,14,-1
89392,4,2,5,-1
89393,5,12,3,-1
89394,13,8,3,9
89395,4,13,3,-1
89396,12,2,7,-1
89397,4,2,5,-1
89398,0,9,2,-1
89399,4,3,1,-1
89400,10,4,6,-1
89401,12,14,6,6
89402,10,8,5,-1
89403,12,1,14,-1
89404,5,3,4,-1
89405,12,7,1,-1
89406,2,7,14,-1
89407,2,12,6,-1
89408,0,4,7,9
89409,6,1,1,-1
89410,1,6,2,-1
89411,6,3,1,-1
89412,1,13,9,-1
89413,7,5,0,-1
89414,9,3,5,-1
89415,4,0,14,8
89416,3,13,4,-1
89417,8,0,4,-1
89418,5,8,13,-1
89419,1,9,2,-1
89420,14,3,2,-1
89421,7,14,13,-1
89422,12,10,2,9
89423,4,14,1,-1
89424,12,5,9,-1
89425,5,8,11,-1
89426,12,10,13,-1
89427,12,1,14,-1
89428,0,6,8,-1
89429,5,7,3,8
89430,13,10,12,-1
89431,6,2,13,-1
89432,3,0,6,-1
89433,12,4,7,-1
89434,0,5,6,-1
89435,6,1,7,-1
89436,5,1,5,7
89437,4,5,14,-1
89438,3,13,6,-1
89439,8,5,8,-1
89440,1,8,10,-1
89441,13,13,14,-1
89442,2,1,10,-1
89443,10,5,12,7
89444,10,9,7,-1
89445,9,1,14,-1
89446,4,12,6,-1
89447,11,12,9,-1
89448,1,10,4,-1
89449,3,6,14,-1
89450,14,6,2,6
89451,1,8,1,-1
89452,4,11,7,-1
89453,4,11,8,-1
89454,13,0,12,-1
89455,7,6,11,-1
89456,5,2,0,-1
89457,0,2,9,8
89458,9,12,10,-1
89459,12,5,3,-1
89460,13,8,4,-1
89461,1,4,13,-1
89462,13,4,14,-1
89463,11,0,14,-1
89464,5,14,9,8
89465,8,6,3,-1
89466,0,1,0,-1
89467,12,9,12,-1
89468,1,0,5,-1
89469,12,4,8,-1
89470,13,3,12,-1
89471,14,0,14,6
89472,2,6,2,-1
89473,14,1,11,-1
89474,4,8,3,-1
89475,11,10,7,-1
89476,13,11,7,-1
89477,5,5,5,-1
89478,2,2,6,8
89479,10,14,13,-1
89480,4,1,10,-1
89481,8,1,6,-1
89482,14,14,7,-1
89483,8,14,14,-1
89484,12,14,6,-1
89485,14,3,0,7
89486,8,3,0,-1
89487,1,11,10,-1
89488,7,12,7,-1
89489,13,13,4,-1
89490,1,13,2,-1
89491,13,6,13,-1
89492,12,0,1,6
89493,2,2,8,-1
89494,13,7,7,-1
89495,2,6,4,-1
89496,13,2,14,-1
89497,2,12,10,-1
89498,13,13,7,-1
89499,1,14,9,7
89500,6,3,12,-1
89501,10,3,9,-1
89502,1,4,5,-1
89503,8,2,14,-1
89504,10,6,3,-1
89505,12,3,6,-1
89506,4,0,9,7
89507,11,10,2,-1
89508,11,14,11,-1
89509,9,7,7,-1
89510,0,3,1,-1
89511,5,4,10,-1
89512,2,4,4,-1
89513,1,6,3,7
89514,12,8,0,-1
89515,6,1,2,-1
89516,10,14,14,-1
89517,1,7,5,-1
89518,6,6,0,-1
89519,13,7,0,-1
89520,5,5,2,7
89521,6,3,8,-1
89522,7,6,1,-1
89523,14,5,12,-1
89524,10,3,10,-1
89525,0,11,5,-1
89526,4,11,6,-1
89527,7,11,6,7
89528,5,14,12,-1
89529,13,8,14,-1
89530,6,5,9,-1
89531,7,0,12,-1
89532,10,0,4,-1
89533,1,6,8,-1
89534,1,6,1,7
89535,11,5,7,-1
89536,4,4,14,-1
89537,7,6,8,-1
89538,10,0,5,-1
89539,0,5,4,-1
89540,10,3,11,-1
89541,10,1,5,7
89542,9,8,14,-1
89543,13,3,5,-1
89544,7,8,13,-1
89545,8,7,9,-1
89546,0,14,6,-1
89547,0,14,4,-1
89548,0,0,9,9
89549,14,3,9,-1
89550,3,10,0,-1
89551,3,4,3,-1
89552,9,9,6,-1
89553,11,12,11,-1
89554,11,2,11,-1
89555,5,5,7,6
89556,14,6,14,-1
89557,1,12,6,-1
89558,9,3,14,-1
89559,13,2,4,-1
89560,3,1,7,-1
89561,11,7,12,-1
89562,9,6,6,9
89563,12,14,12,-1
89564,2,13,12,-1
89565,10,2,10,-1
89566,13,14,1,-1
89567,0,3,4,-1
89568,0,7,7,-1
89569,2,9,2,6
89570,11,8,5,-1
89571,0,9,5,-1
89572,8,2,5,-1
89573,6,7,1,-1
89574,8,14,13,-1
89575,11,0,0,-1
89576,8,1,12,8
89577,3,13,13,-1
89578,8,10,1,-1
89579,0,0,5,-1
89580,5,2,10,-1
89581,1,4,8,-1
89582,1,1,8,-1
89583,14,13,12,9
89584,2,0,0,-1
89585,0,11,7,-1
89586,3,14,8,-1
89587,0,13,10,-1
89588,0,4,2,-1
89589,0,9,3,-1
89590,4,1,2,6
89591,12,0,10,-1
89592,9,12,8,-1
89593,0,11,11,-1
89594,8,13,7,-1
89595,0,5,10,-1
89596,6,7,10,-1
89597,4,1,14,8
89598,4,6,0,-1
89599,6,10,8,-1
89600,4,9,4,-1
89601,7,10,5,-1
89602,3,2,14,-1
89603,5,14,6,-1
89604,12,13,3,7
89605,2,10,10,-1
89606,3,7,4,-1
89607,8,7,5,-1
89608,6,1,2,-1
89609,12,0,14,-1
89610,9,5,14,-1
89611,7,1,5,6
89612,10,10,4,-1
89613,11,4,7,-1
89614,2,1,12,-1
89615,10,10,5,-1
89616,14,5,6,-1
89617,14,7,9,-1
89618,14,3,7,9
89619,7,5,14,-1
89620,2,2,6,-1
89621,3,5,8,-1
89622,10,11,12,-1
89623,13,5,2,-1
89624,11,0,3,-1
89625,3,9,8,6
89626,0,10,13,-1
89627,12,8,7,-1
89628,5,13,10,-1
89629,7,9,12,-1
89630,0,8,4,-1
89631,7,9,11,-1
89632,10,1,14,6
89633,1,8,2,-1
89634,14,13,0,-1
89635,13,11,0,-1
89636,7,6,5,-1
89637,4,7,13,-1
89638,10,6,6,-1
89639,2,11,5,6
89640,14,11,10,-1
89641,9,11,1,-1
89642,10,13,1,-1
89643,2,0,11,-1
89644,12,7,5,-1
89645,13,10,6,-1
89646,11,5,7,7
89647,13,5,8,-1
89648,11,1,8,-1
89649,9,11,3,-1
89650,2,7,8,-1
89651,4,10,0,-1
89652,8,10,9,-1
89653,8,9,1,8
89654,1,14,9,-1
89655,12,9,13,-1
89656,2,11,13,-1
89657,5,0,9,-1
89658,14,11,6,-1
89659,3,1,8,-1
89660,9,8,0,7
89661,11,9,11,-1
89662,9,11,11,-1
89663,3,6,8,-1
89664,12,5,0,-1
89665,6,5,1,-1
89666,14,10,13,-1
89667,7,3,4,6
89668,2,0,9,-1
89669,1,7,6,-1
89670,6,9,8,-1
89671,11,5,10,-1
89672,4,9,0,-1
89673,13,1,7,-1
89674,7,10,11,8
89675,1,6,1,-1
89676,7,6,7,-1
89677,14,10,14,-1
89678,14,12,7,-1
89679,5,6,13,-1
89680,1,3,11,-1
89681,0,1,11,8
89682,3,0,8,-1
89683,11,7,5,-1
89684,8,3,0,-1
89685,6,12,2,-1
89686,4,1,3,-1
89687,5,3,14,-1
89688,6,2,12,9
89689,6,7,8,-1
89690,4,9,10,-1
89691,8,10,2,-1
89692,7,6,3,-1
89693,3,6,6,-1
89694,2,4,1,-1
89695,9,2,3,7
89696,2,5,2,-1
89697,1,4,5,-1
89698,7,8,4,-1
89699,11,11,12,-1
89700,5,10,5,-1
89701,1,12,14,-1
89702,0,2,3,6
89703,4,2,5,-1
89704,5,7,2,-1
89705,7,1,11,-1
89706,11,7,12,-1
89707,14,3,11,-1
89708,13,5,6,-1
89709,1,13,11,8
89710,0,3,4,-1
89711,6,6,10,-1
89712,6,12,14,-1
89713,13,8,5,-1
89714,2,0,4,-1
89715,11,10,8,-1
89716,14,10,1,9
89717,0,2,2,-1
89718,13,12,1,-1
89719,6,4,14,-1
89720,12,8,7,-1
89721,10,5,4,-1
89722,2,12,4,-1
89723,10,5,9,7
89724,9,13,6,-1
89725,13,11,4,-1
89726,14,0,10,-1
89727,4,1,2,-1
89728,1,3,1,-1
89729,4,9,2,-1
89730,2,9,8,8
89731,1,14,2,-1
89732,10,9,7,-1
89733,6,6,13,-1
89734,8,8,2,-1
89735,14,13,13,-1
89736,6,0,7,-1
89737,14,4,11,8
89738,10,6,9,-1
89739,5,8,4,-1
89740,11,6,4,-1
89741,9,13,8,-1
89742,9,8,4,-1
89743,11,13,6,-1
89744,3,4,7,8
89745,10,1,2,-1
89746,2,1,5,-1
89747,5,7,6,-1
89748,2,0,10,-1
89749,9,8,14,-1
89750,6,5,12,-1
89751,9,6,8,7
89752,5,8,0,-1
89753,3,1,1,-1
89754,5,6,8,-1
89755,4,10,10,-1
89756,11,5,7,-1
89757,14,4,4,-1
89758,11,11,1,9
89759,14,12,8,-1
89760,13,7,13,-1
89761,11,8,2,-1
89762,14,6,1,-1
89763,12,4,5,-1
89764,1,3,10,-1
89765,11,2,8,8
89766,4,12,6,-1
89767,1,10,2,-1
89768,8,2,0,-1
89769,7,6,5,-1
89770,0,13,3,-1
89771,5,10,3,-1
89772,5,8,10,7
89773,10,1,13,-1
89774,13,11,10,-1
89775,0,12,0,-1
89776,1,7,12,-1
89777,12,1,14,-1
89778,4,2,14,-1
89779,9,11,11,6
89780,7,8,11,-1
89781,5,0,6,-1
89782,2,12,13,-1
89783,6,14,5,-1
89784,5,1,7,-1
89785,1,6,8,-1
89786,9,14,9,8
89787,8,14,1,-1
89788,14,7,10,-1
89789,2,12,1,-1
89790,14,12,6,-1
89791,8,2,10,-1
89792,11,7,1,-1
89793,5,6,8,7
89794,5,14,3,-1
89795,12,13,4,-1
89796,6,13,4,-1
89797,1,8,12,-1
89798,2,7,3,-1
89799,14,7,4,-1
89800,13,1,4,9
89801,10,12,0,-1
89802,8,1,11,-1
89803,14,8,12,-1
89804,5,9,2,-1
89805,14,12,12,-1
89806,7,6,11,-1
89807,2,11,7,6
89808,8,10,11,-1
89809,6,0,14,-1
89810,5,1,8,-1
89811,2,13,4,-1
89812,3,12,1,-1
89813,13,2,7,-1
89814,2,2,13,8
89815,8,0,6,-1
89816,1,8,2,-1
89817,10,10,12,-1
89818,9,12,12,-1
89819,8,2,1,-1
89820,11,14,9,-1
89821,11,6,13,6
89822,6,4,13,-1
89823,10,12,11,-1
89824,6,1,3,-1
89825,5,12,12,-1
89826,4,12,10,-1
89827,5,7,13,-1
89828,6,4,11,7
89829,6,2,11,-1
89830,13,5,8,-1
89831,10,9,14,-1
89832,7,5,13,-1
89833,4,6,5,-1
89834,10,13,1,-1
89835,4,9,8,6
89836,4,7,7,-1
89837,9,1,3,-1
89838,10,0,8,-1
89839,0,9,4,-1
89840,12,2,0,-1
89841,12,10,1,-1
89842,6,4,10,7
89843,11,13,4,-1
89844,0,9,13,-1
89845,0,13,9,-1
89846,8,8,10,-1
89847,0,7,13,-1
89848,3,6,2,-1
89849,1,2,11,7
89850,12,8,4,-1
89851,8,1,14,-1
89852,5,14,5,-1
89853,11,4,12,-1
89854,0,8,3,-1
89855,13,12,6,-1
89856,1,12,10,7
89857,10,7,6,-1
89858,3,0,11,-1
89859,6,13,5,-1
89860,5,9,3,-1
89861,1,3,8,-1
89862,1,12,7,-1
89863,12,7,3,8
89864,11,4,3,-1
89865,0,9,6,-1
89866,1,7,6,-1
89867,11,2,1,-1
89868,4,6,9,-1
89869,6,9,1,-1
89870,12,0,10,9
89871,13,12,8,-1
89872,8,11,12,-1
89873,14,10,1,-1
89874,7,7,1,-1
89875,8,0,10,-1
89876,11,7,11,-1
89877,11,3,14,7
89878,10,0,1,-1
89879,11,13,8,-1
89880,6,11,0,-1
89881,13,3,13,-1
89882,14,12,0,-1
89883,13,5,5,-1
89884,11,0,8,7
89885,11,1,6,-1
89886,6,10,12,-1
89887,11,7,7,-1
89888,9,7,13,-1
89889,8,8,1,-1
89890,7,10,0,-1
89891,8,13,5,7
89892,7,11,2,-1
89893,11,7,12,-1
89894,4,11,10,-1
89895,5,10,4,-1
89896,9,2,12,-1
89897,12,13,5,-1
89898,8,5,5,8
89899,9,11,5,-1
89900,6,5,12,-1
89901,10,2,14,-1
89902,6,11,9,-1
89903,2,8,9,-1
89904,13,4,8,-1
89905,12,11,12,8
89906,11,12,10,-1
89907,6,5,3,-1
89908,11,12,7,-1
89909,1,6,2,-1
89910,2,9,8,-1
89911,4,2,2,-1
89912,8,0,5,7
89913,8,2,5,-1
89914,6,12,10,-1
89915,4,2,8,-1
89916,0,2,1,-1
89917,6,10,0,-1
89918,5,7,6,-1
89919,8,1,6,8
89920,1,11,0,-1
89921,10,14,14,-1
89922,12,1,13,-1
89923,4,8,3,-1
89924,6,4,7,-1
89925,13,13,0,-1
89926,12,6,6,6
89927,14,10,7,-1
89928,9,12,8,-1
89929,0,1,0,-1
89930,14,6,4,-1
89931,4,9,10,-1
89932,9,12,11,-1
89933,1,8,0,9
89934,9,14,8,-1
89935,11,11,13,-1
89936,5,8,8,-1
89937,5,11,5,-1
89938,1,3,14,-1
89939,5,9,4,-1
89940,3,8,1,6
89941,8,12,4,-1
89942,0,9,12,-1
89943,1,1,12,-1
89944,10,8,2,-1
89945,2,4,10,-1
89946,7,14,0,-1
89947,11,1,3,6
89948,3,1,11,-1
89949,13,5,12,-1
89950,6,3,12,-1
89951,13,14,14,-1
89952,14,0,0,-1
89953,10,1,1,-1
89954,5,9,6,6
89955,13,6,1,-1
89956,11,10,6,-1
89957,10,4,1,-1
89958,4,9,9,-1
89959,3,2,5,-1
89960,4,13,3,-1
89961,6,11,5,8
89962,14,10,0,-1
89963,7,4,13,-1
89964,1,8,3,-1
89965,12,3,10,-1
89966,3,7,12,-1
89967,14,9,2,-1
89968,10,10,0,8
89969,3,8,3,-1
89970,11,8,9,-1
89971,10,13,13,-1
89972,6,13,8,-1
89973,14,14,13,-1
89974,9,12,5,-1
89975,4,11,1,8
89976,14,0,5,-1
89977,3,13,14,-1
89978,12,6,2,-1
89979,3,10,5,-1
89980,13,8,0,-1
89981,3,7,9,-1
89982,5,7,2,9
89983,7,1,2,-1
89984,5,11,10,-1
89985,9,11,12,-1
89986,7,14,2,-1
89987,13,12,2,-1
89988,2,14,9,-1
89989,14,0,12,8
89990,8,10,10,-1
89991,12,0,9,-1
89992,12,0,5,-1
89993,14,5,10,-1
89994,14,3,13,-1
89995,14,11,6,-1
89996,9,5,14,9
89997,3,8,13,-1
89998,11,3,5,-1
89999,9,5,0,-1
90000,5,6,4,-1
90001,4,13,9,-1
90002,2,8,12,-1
90003,2,6,5,9
90004,11,3,11,-1
90005,4,10,8,-1
90006,0,8,1,-1
90007,14,9,6,-1
90008,9,4,13,-1
90009,10,12,10,-1
90010,11,3,10,6
90011,12,6,6,-1
90012,6,2,6,-1
90013,11,2,3,-1
90014,3,6,4,-1
90015,7,14,10,-1
90016,3,11,11,-1
90017,12,0,14,7
90018,14,11,1,-1
90019,2,2,9,-1
90020,6,4,11,-1
90021,5,2,4,-1
90022,14,10,10,-1
90023,10,14,6,-1
90024,4,8,1,9
90025,13,1,5,-1
90026,11,4,11,-1
90027,6,7,4,-1
90028,11,0,10,-1
90029,4,7,0,-1
90030,11,8,0,-1
90031,6,13,14,8
90032,4,3,10,-1
90033,6,3,10,-1
90034,2,10,2,-1
90035,7,11,6,-1
90036,11,5,9,-1
90037,2,5,9,-1
90038,2,4,3,6
90039,6,9,2,-1
90040,14,6,7,-1
90041,5,10,1,-1
90042,3,2,6,-1
90043,6,1,5,-1
90044,4,12,3,-1
90045,6,3,2,8
90046,14,12,12,-1
90047,4,0,9,-1
90048,8,7,12,-1
90049,5,9,2,-1
90050,5,5,6,-1
90051,8,6,4,-1
90052,11,1,2,6
90053,3,13,3,-1
90054,3,10,12,-1
90055,6,3,2,-1
90056,11,10,4,-1
90057,9,3,7,-1
90058,1,9,4,-1
90059,3,11,11,6
90060,4,5,10,-1
90061,7,11,14,-1
90062,1,14,6,-1
90063,2,5,0,-1
90064,13,1,12,-1
90065,1,9,5,-1
90066,0,12,7,9
90067,1,5,14,-1
90068,8,4,11,-1
90069,6,6,0,-1
90070,7,4,12,-1
90071,4,4,11,-1
90072,6,8,12,-1
90073,8,9,3,7
90074,3,12,5,-1
90075,9,3,12,-1
90076,2,13,14,-1
90077,1,11,2,-1
90078,11,12,3,-1
90079,9,8,7,-1
90080,8,12,11,9
90081,9,7,4,-1
90082,3,0,1,-1
90083,6,3,8,-1
90084,10,2,4,-1
90085,9,12,8,-1
90086,0,10,7,-1
90087,5,1,5,9
90088,1,6,2,-1
90089,1,8,14,-1
90090,11,2,12,-1
90091,12,5,8,-1
90092,3,4,6,-1
90093,1,2,3,-1
90094,13,4,3,6
90095,1,7,6,-1
90096,1,12,13,-1
90097,5,3,6,-1
90098,12,10,5,-1
90099,5,12,4,-1
90100,9,7,11,-1
90101,6,7,14,7
90102,0,13,14,-1
90103,10,3,13,-1
90104,2,12,2,-1
90105,3,0,13,-1
90106,7,1,11,-1
90107,0,13,5,-1
90108,5,8,9,8
90109,7,4,9,-1
90110,10,4,14,-1
90111,13,14,9,-1
90112,7,6,8,-1
90113,6,4,10,-1
90114,10,1,1,-1
90115,1,3,7,8
90116,12,8,7,-1
90117,3,13,0,-1
90118,3,9,1,-1
90119,8,8,12,-1
90120,12,5,11,-1
90121,14,5,7,-1
90122,10,7,8,7
90123,12,9,3,-1
90124,6,13,5,-1
90125,8,13,7,-1
90126,14,4,9,-1
90127,6,4,6,-1
90128,4,11,14,-1
90129,7,11,8,9
90130,2,3,1,-1
90131,13,9,11,-1
90132,10,4,7,-1
90133,10,3,13,-1
90134,10,8,1,-1
90135,5,0,4,-1
90136,11,13,4,7
90137,2,9,7,-1
90138,8,13,1,-1
90139,8,0,14,-1
90140,5,3,14,-1
90141,0,12,0,-1
90142,3,3,5,-1
90143,2,6,5,7
90144,12,10,13,-1
90145,1,5,12,-1
90146,5,6,7,-1
90147,4,10,5,-1
90148,7,0,1,-1
90149,13,4,4,-1
90150,9,11,13,7
90151,3,11,0,-1
90152,13,10,11,-1
90153,4,8,12,-1
90154,10,7,4,-1
90155,13,12,4,-1
90156,2,7,8,-1
90157,6,0,11,8
90158,10,10,13,-1
90159,9,3,5,-1
90160,9,8,4,-1
90161,0,3,8,-1
90162,4,11,12,-1
90163,9,3,3,-1
90164,0,8,3,9
90165,12,14,14,-1
90166,11,1,9,-1
90167,4,0,13,-1
90168,4,1,12,-1
90169,0,8,2,-1
90170,5,2,2,-1
90171,3,5,9,7
90172,14,14,6,-1
90173,4,4,11,-1
90174,5,5,13,-1
90175,3,7,5,-1
90176,1,2,12,-1
90177,6,1,10,-1
90178,2,11,1,9
90179,0,11,6,-1
90180,13,6,6,-1
90181,11,10,0,-1
90182,4,0,8,-1
90183,4,1,3,-1
90184,6,14,1,-1
90185,4,8,1,6
90186,3,13,1,-1
90187,13,4,7,-1
90188,12,6,7,-1
90189,11,0,6,-1
90190,6,3,8,-1
90191,10,7,0,-1
90192,8,7,7,9
90193,0,8,8,-1
90194,6,10,4,-1
90195,2,14,5,-1
90196,8,13,3,-1
90197,1,1,4,-1
90198,0,12,6,-1
90199,0,8,14,9
90200,6,9,6,-1
90201,12,4,6,-1
90202,11,13,1,-1
90203,1,13,6,-1
90204,13,8,12,-1
90205,5,5,2,-1
90206,10,5,3,8
90207,12,2,12,-1
90208,9,0,12,-1
90209,6,9,10,-1
90210,5,8,3,-1
90211,12,8,1,-1
90212,12,8,0,-1
90213,11,11,4,8
90214,0,11,2,-1
90215,14,4,11,-1
90216,12,10,7,-1
90217,2,3,7,-1
90218,0,14,6,-1
90219,0,5,6,-1
90220,3,9,13,7
90221,4,10,10,-1
90222,13,1,1,-1
90223,7,14,12,-1
90224,0,14,12,-1
90225,8,14,14,-1
90226,1,2,0,-1
90227,1,4,11,8
90228,12,5,6,-1
90229,3,5,11,-1
90230,11,6,2,-1
90231,1,7,4,-1
90232,1,4,0,-1
90233,6,10,10,-1
90234,9,6,12,7
90235,3,8,9,-1
90236,13,8,12,-1
90237,12,6,13,-1
90238,13,10,13,-1
90239,6,12,13,-1
90240,13,3,12,-1
90241,8,6,4,7
90242,11,12,7,-1
90243,10,13,4,-1
90244,3,7,7,-1
90245,6,11,10,-1
90246,6,11,7,-1
90247,6,0,7,-1
90248,5,8,0,8
90249,0,10,4,-1
90250,12,6,4,-1
90251,1,12,3,-1
90252,12,5,6,-1
90253,12,12,14,-1
90254,7,12,14,-1
90255,8,8,10,7
90256,7,10,2,-1
90257,13,7,8,-1
90258,0,8,6,-1
90259,9,11,8,-1
90260,14,12,3,-1
90261,13,9,0,-1
90262,1,4,6,9
90263,8,13,13,-1
90264,9,9,4,-1
90265,11,14,13,-1
90266,10,0,3,-1
90267,9,6,13,-1
90268,8,4,5,-1
90269,10,12,0,7
90270,4,4,2,-1
90271,11,5,7,-1
90272,1,13,2,-1
90273,14,1,2,-1
90274,14,8,11,-1
90275,11,1,0,-1
90276,9,3,8,9
90277,3,14,2,-1
90278,2,9,4,-1
90279,14,3,13,-1
90280,13,14,6,-1
90281,2,12,10,-1
90282,10,1,8,-1
90283,0,12,8,6
90284,1,0,0,-1
90285,9,1,4,-1
90286,10,7,11,-1
90287,2,9,1,-1
90288,8,10,2,-1
90289,5,4,10,-1
90290,8,14,1,8
90291,9,12,12,-1
90292,5,11,9,-1
90293,2,13,12,-1
90294,5,14,0,-1
90295,9,5,8,-1
90296,0,13,11,-1
90297,4,4,10,7
90298,13,2,6,-1
90299,7,5,7,-1
90300,12,2,9,-1
90301,3,8,2,-1
90302,6,0,8,-1
90303,1,8,1,-1
90304,9,9,1,9
90305,11,7,5,-1
90306,9,2,4,-1
90307,12,5,9,-1
90308,12,10,1,-1
90309,7,5,12,-1
90310,0,7,8,-1
90311,14,1,3,8
90312,13,1,7,-1
90313,1,14,11,-1
90314,14,3,9,-1
90315,14,2,14,-1
90316,3,9,2,-1
90317,4,6,11,-1
90318,6,14,13,8
90319,13,2,14,-1
90320,4,1,14,-1
90321,0,4,11,-1
90322,10,14,8,-1
90323,12,8,12,-1
90324,9,8,0,-1
90325,10,14,1,7
90326,12,11,12,-1
90327,8,12,11,-1
90328,6,6,6,-1
90329,2,1,14,-1
90330,5,7,9,-1
90331,14,9,0,-1
90332,5,1,12,6
90333,2,10,1,-1
90334,4,9,10,-1
90335,5,4,4,-1
90336,2,4,2,-1
90337,6,13,5,-1
90338,13,12,1,-1
90339,11,3,4,8
90340,12,8,7,-1
90341,3,12,1,-1
90342,12,12,0,-1
90343,4,6,4,-1
90344,2,6,13,-1
90345,4,12,11,-1
90346,4,12,4,8
90347,10,9,1,-1
90348,7,12,8,-1
90349,3,1,10,-1
90350,0,9,3,-1
90351,1,12,0,-1
90352,1,3,4,-1
90353,9,11,6,9
90354,11,14,0,-1
90355,2,4,12,-1
90356,10,0,13,-1
90357,7,5,1,-1
90358,3,9,5,-1
90359,10,0,2,-1
90360,13,0,12,6
90361,6,14,9,-1
90362,8,1,0,-1
90363,7,14,9,-1
90364,3,2,9,-1
90365,9,13,9,-1
90366,10,2,13,-1
90367,13,4,6,7
90368,6,14,9,-1
90369,4,10,12,-1
90370,6,0,12,-1
90371,11,10,11,-1
90372,4,0,5,-1
90373,5,8,2,-1
90374,11,1,9,6
90375,4,12,2,-1
90376,5,13,8,-1
90377,5,14,11,-1
90378,6,1,6,-1
90379,2,14,3,-1
90380,1,11,9,-1
90381,3,14,7,8
90382,0,9,7,-1
90383,10,6,14,-1
90384,8,8,3,-1
90385,3,12,11,-1
90386,4,8,0,-1
90387,10,0,13,-1
90388,0,11,1,7
90389,6,4,4,-1
90390,1,3,4,-1
90391,4,14,3,-1
90392,6,9,14,-1
90393,0,12,9,-1
90394,1,13,5,-1
90395,9,11,5,7
90396,1,3,10,-1
90397,10,4,6,-1
90398,9,3,8,-1
90399,8,5,14,-1
90400,3,1,8,-1
90401,10,9,10,-1
90402,7,0,13,6
90403,11,1,13,-1
90404,5,4,3,-1
90405,14,8,9,-1
90406,3,6,8,-1
90407,2,14,12,-1
90408,13,10,1,-1
90409,7,12,9,7
90410,7,2,12,-1
90411,3,0,6,-1
90412,1,1,8,-1
90413,5,6,14,-1
90414,13,2,7,-1
90415,11,9,3,-1
90416,0,3,0,9
90417,11,1,1,-1
90418,12,13,2,-1
90419,13,4,8,-1
90420,2,6,5,-1
90421,4,7,12,-1
90422,9,7,9,-1
90423,3,11,12,7
90424,7,5,8,-1
90425,5,12,6,-1
90426,9,0,2,-1
90427,2,7,10,-1
90428,4,10,12,-1
90429,10,0,12,-1
90430,12,4,14,8
90431,9,0,4,-1
90432,5,7,2,-1
90433,11,3,2,-1
90434,8,14,4,-1
90435,10,4,0,-1
90436,3,11,9,-1
90437,7,14,10,8
90438,3,8,0,-1
90439,9,3,2,-1
90440,8,4,8,-1
90441,2,11,6,-1
90442,7,8,6,-1
90443,4,3,5,-1
90444,7,2,8,7
90445,12,5,2,-1
90446,4,0,10,-1
90447,1,14,6,-1
90448,4,7,14,-1
90449,13,3,4,-1
90450,13,9,4,-1
90451,9,9,6,6
90452,14,3,0,-1
90453,14,8,9,-1
90454,14,9,14,-1
90455,2,12,13,-1
90456,3,1,3,-1
90457,1,0,2,-1
90458,8,10,10,9
90459,1,3,5,-1
90460,4,10,7,-1
90461,0,2,2,-1
90462,6,7,8,-1
90463,7,13,0,-1
90464,1,0,12,-1
90465,6,10,14,8
90466,9,1,6,-1
90467,12,0,11,-1
90468,5,3,0,-1
90469,11,5,1,-1
90470,4,10,4,-1
90471,1,2,1,-1
90472,4,4,10,8
90473,1,2,0,-1
90474,0,7,12,-1
90475,11,10,9,-1
90476,14,9,6,-1
90477,0,10,3,-1
90478,5,3,12,-1
90479,10,3,4,8
90480,0,4,1,-1
90481,9,2,7,-1
90482,0,3,2,-1
90483,5,0,5,-1
90484,0,9,13,-1
90485,11,13,3,-1
90486,5,14,2,6
90487,14,11,1,-1
90488,13,3,3,-1
90489,11,9,1,-1
90490,0,9,7,-1
90491,6,5,13,-1
90492,12,11,0,-1
90493,2,8,11,9
90494,1,1,2,-1
90495,6,11,6,-1
90496,14,4,7,-1
90497,4,11,9,-1
90498,12,7,4,-1
90499,1,10,13,-1
90500,12,0,3,6
90501,10,13,4,-1
90502,12,7,4,-1
90503,8,5,8,-1
90504,14,7,3,-1
90505,4,5,12,-1
90506,12,5,12,-1
90507,8,8,9,6
90508,6,3,14,-1
90509,6,14,6,-1
90510,3,13,4,-1
90511,14,3,9,-1
90512,6,5,12,-1
90513,8,10,3,-1
90514,10,12,14,7
90515,7,4,8,-1
90516,13,9,2,-1
90517,3,9,1,-1
90518,12,5,9,-1
90519,0,8,9,-1
90520,6,13,4,-1
90521,4,3,8,8
90522,14,10,11,-1
90523,0,1,3,-1
90524,9,13,2,-1
90525,11,1,6,-1
90526,11,13,8,-1
90527,13,13,0,-1
90528,3,3,5,9
90529,11,10,9,-1
90530,10,2,0,-1
90531,2,3,8,-1
90532,7,6,7,-1
90533,12,4,9,-1
90534,2,12,14,-1
90535,9,7,14,8
90536,9,4,9,-1
90537,1,8,0,-1
90538,9,7,2,-1
90539,5,7,1,-1
90540,3,14,12,-1
90541,9,8,6,-1
